1	3.05376671395461
2	3.33254969310500
3	2.76281036194670
4	2.91955815746413
5	2.71545783173785
6	2.40866062005557
7	2.35750640819290
8	2.30215233397547
9	2.49832365535931
10	2.29549417365642
11	1.96560011209157
12	2.48921302461935
13	2.34505452507967
14	2.35462702449756
15	2.52241202472195
16	2.52199318604968
17	2.62313263439779
18	2.87903639302012
19	2.96690749765345
20	3.06503366143722
21	3.08910118608887
22	3.00112677784419
23	3.29474515042019
24	3.48876025544508
25	3.47839723660007
26	3.63769939951844
27	3.71259195674022
28	3.71618380171601
29	3.88349059761448
30	3.88395501860302
31	4.16115764889786
32	4.06781424898251
33	4.18640577503407
34	4.32368289979395
35	4.22211268863663
36	4.77285585693143
37	4.77458199162346
38	4.77996247439396
39	5.10620762205755
40	4.91207961390860
41	4.93393105416796
42	4.78254615363415
43	4.70295120594670
44	4.56856182743049
45	4.31903580723978
46	4.49129601527556
47	4.56735724845061
48	4.73611799755386
49	4.87209953617345
50	4.96301587161876
51	4.85489797452700
52	5.03799623507348
53	4.99764109254993
54	5.09625989293337
55	5.29521027480821
56	5.53716484199410
57	5.39460188065723
58	5.59602025618996
59	5.62335161266977
60	5.84422888352561
61	5.70969726462878
62	5.90749707278290
63	6.04465886845260
64	6.18415923584700
65	6.31280612811067
66	6.25069851052001
67	6.17605559906341
68	6.33348245360839
69	6.38344124549211
70	6.80592069699654
71	6.58997911650440
72	6.80640008735874
73	6.79182656607445
74	6.97871070157261
75	6.89143508160129
76	6.90505255888202
77	6.97969041819484
78	7.24668506090835
79	7.25535491780912
80	7.32800295256919
